review_id,review_text,rating
gp:AOqpTOG__AF89iRkzrsWUeXoxTHOPIRvpnZXij9YtK7QdlaHcZRkn_AaFx5uJbR-_ELa2rKBvicOHOfH4F6pIw,"requires a sign up for features i have no interest in using, but can t opt out of.",1
gp:AOqpTOEDjGRjxsh4z-YhkxdaAqA6cdZ9UevJVTt2Zg-WJYeQgMQAZJgJgmHkR08uLzcMegw9gGxmzB0jvlL-uw,did not sign up. app not even on my phone. this payment deduction will be reported and i request you refund my money immediately.,1
lg:AOqpTOFv_nWHSaUSJhydm1KJohQS9QWcB7WXRNc0IzOQxNg2zwrkvvb2px14GQFJsJ0xldRYpsQ138PGB1KOPA,autofill on android 10 does not work,1
gp:AOqpTOGBdFuZDGCinjEc7vIukMHqBWY11wOkwg0Y_nreTveQ_ph4c0eW6asMuFolixhuf6qPHZ1bkM3ENMsS9A,"had charged twice but still not getting premium version access,",1
gp:AOqpTOHPYwdyCy_ggX88HHNjRDfwf4Ko1PgaTFlqsfoVygguTgGqQDcfMhDmMHRUC-_gdEmvdx-Ak60li8sucw,have have to make an account in order to use this app. there is no way around it.,1
gp:AOqpTOFTNCZLtlnjPjUYAq9ysq6wd4rXuQz8b0vfPpkp2pdqh5FOckDluKGmZNC88wAg42hIN0EO_bSTIXDO6A,"creating an account is supposed to allow you, not force you. uninstalled without trying it",1
gp:AOqpTOHR0zJQSgtts-w3PCpLfYQQwWrv7CFUPiL0EYwg4m05YJo_7hKtuz2TIP3WDcwidxhaWpvPUOEU3gQ2tA,"i don t get task notifications anymore!!! this app has become useless. i have uninstalled and reinstalled, turned on allowed notifications in the settings yet nothing.",1
gp:AOqpTOHnvL9A5ccc1KBbvhULHiX2wfkC8q4iWqgv_G5ygNS3prMhCjV6koHxPNHWf1Ac4ZVCT1eDT7Z-UBQhPA,good improvements but still don t have nag or presisitent reminders. i missing a lot reminders accidentally,1
gp:AOqpTOH3d9JZnm0mv7cpHZ5abevGc_JsXGHdpiyDEBrxDEpp0GljdakywrcrI5SLyBWy0RLwm3-ugrDIWPfA_w,"useless, ring bells only one time, and not a good reminder",1
gp:AOqpTOEqjkdy3-UDym0SAOm2P7Nu6PTnVmLyS1XjwBMBLu7vHZVjEBj2r-hHeHFkS5rOn0E0UD3wIh8hFgyriA,having to pay to set a recurring task is ridiculous and essentially makes the app useless to anyone who doesn t want to pay so this essentially is not a free app.,1
gp:AOqpTOFhMRW5i_iNIspu5LWh25K9y73hwUx2sqg8iW2eV55PeOxgXz-mp_ZP1igwWFN664N4of53kuepuF6DTQ,there is some issue in payment.,1
gp:AOqpTOEVe4AUcqzczufxZ1srR6oLsN-xvwoF4HWY3C_oga1_2yHeJefvYKMwMvCGOGUGWm1XumFfNy9xiEGDWA,too complicated. i need a plan to plan tasks.,1
gp:AOqpTOGvk0q5VVstIf1j_kmOw7p-uDhvySiv77zo6mi4uhpvVNZTor0H9XnKT7xTpKGFSQeRcL6vSf9b8mvU_Q,everything it expects you to pay,1
gp:AOqpTOFS2OQx9O54irOaSLMq8yjXW28jwuptuSRr0B5oClvkgVKoLrCAQlwJFKC7KVAlGlF4CaOYipks2OSLsw,"this app is useless unless you make the monthly payment, in that case does exist other app free and only with the essential",1
gp:AOqpTOGEyEAdWuKhw7MjfKfcXxF22922Mkq5Fav5naPAvNYigbWZCWWoJlZNyCM-wjVTPLTqBZj8CbAFq07-yQ,too many features locked behind premium.,1
gp:AOqpTOGEf27WVfbS_YuYBZNdgi2ZsZ0UICG1eNbJdK4gtJ3sN-djKk2v9FWOrp_8rE_syZmh6oDmKg-LkOxbJQ,worst app,1
gp:AOqpTOHx-h1BBiolVj4_yo7tC5u0dpSOrjCgQxq_K0_UN_u6-flNFBho1zSQnBZ2zAUoO5a-n70S8DDnNijK6Q,"i have the same recurring tasks to do every day. i need a to do list reminder to buzz me when it s time. the problem with this app, is that those reminder times somehow start drifting every day, giving me different times the next day! that is an annoying fail! screw it, i m going elsewhere. if i find a better app, i ll let you guys know. update suggestion did not work, and i found an app, that does not drift. i have moved on.",1
gp:AOqpTOElISilniODwd6UBrqFngzTtDHLF-G0VLpR2_y1sV7IzvZ1DseLe4E2ZNiuQzrUc0To12jF9rMqIY0Fvg,"omg the ui is awful, seriously you have popup for premium every 2 seconds, there s no intuitive way see a normal calendar, you have to create an account even if you don t want to, the app is beautiful but show screen where it s impossible to understand what you have to do. it s a calendar, show a f... calendar.",1
gp:AOqpTOEujjLj56XVqumAkipImEqIAU3qTIuQjENPaOKw6pLkwzyb3GERvPeldV6GdYZjjmPFP5xzKfcAWt-7Dg,"trash. yes, it has some nice nifty features but it lacks in complete necessities to actually plan your day. you can make a task, perfectly include subtasks and then add a nice color to the task. but no yellow, because that s already the fixed color of the priority label . reminders are great, except you can only have one. if i want to have a reminder on wednesday 10am and a reminder on friday 6pm, i d need a different app. because this app only allows you to set 1 reminder. frustrating. 0 10",1
gp:AOqpTOGIOVCPBFMbujwhHQIQvkj1LysEblyRDp2Xa6FbLFztKBKOEz36pfBPJ1s3npjkBpeCsvd3p5uC4C997g,is it necessary to sign up account? while making a new account it s shows error oops try again later,1
gp:AOqpTOEkZ75JR5CzVhxoxWa0XVmPanw_pEl1srcJ7yvkZdkPV4XNyXxE4R2fnG82e6qeXd7mhDYsfPYz5hh08A,i ve been using the app for a while and since last week it has been acting weird. i don t receive reminders anymore and it s completely a waste of time to set reminders! not very reliable right now,1
gp:AOqpTOFQUpXKvMNR1jRWVAWTMJG7Y329tUxN1O62vlBEuga8kfDg2IihqFTYoiMY8sjRsrAw1WWuCJRFzJMuuQ,"while it s nice program, i can justify paying for it in perpetuity. that s just insane.",1
gp:AOqpTOG-tuvxRBSsc4ilfVxHoL0mZR9HSW49sM0YXZRJhIzTjix1UelsNeMNeRE0wSkygsrjR36JXU1-sg5C8g,have to pay for recurrent daily task.. which is the main purpose of that app.,1
gp:AOqpTOHpf9K8LU37XUWUDBZaha5oBmkZfXzGHL4swlGZxJDAz8lbQbFK1QkqiJiyfYUad47lftOEDbeCN6Ni7A,"list sharing sharing is not working. ux is straight from ios app, terrible",1
gp:AOqpTOEMmUviQrZpY7Tltb3K_Ldp63aphWGq0PBslQp4dUHwWY-v9vo5lAJcuoaXspMMsT98TYKYwGDMOs5UGw,"worst app i have ever used, it doesn t do anything.",1
gp:AOqpTOF2nGE_-44wuG9_HZ7VVZmFzYi94WulSHlmlufN1h4UV5SlW4Fl5HjJRUlFzxIG9IG-gVS7ABZHoW3Ykw,first thing that happened upon opening is asking for payment. good job.,1
gp:AOqpTOFvFOgqG10O2oWslfPKRrPsel03Nb7--S018NH5MF5YgasH49JwNsxuk_oqdmHzCCbK-OZCNM-LTNeqZw,"i do not have much to say in regards to the app itself. it seems to function fine, but it was not the calendar app that i needed. the reason i am giving it 1 star is because i canceled my subscription and account within the seven day free trial and still got charged the yearly rate. the problem has been reported to the company. i will keep this review updated with any action from any.do. update the gist of the problem is this. any.do makes it very difficult to find out how to cancel the sub.",1
gp:AOqpTOEtpLcODD_NZOBqR1N7DBbaLdw3Gyz3v3xZAp19HgHc4QKSUlOZSrGzvZP6Kqdyp3Gzea5ClRMAAR97LA,"unable to register with an email. clicking continue with email will just take you to a login page. complete waste of time. i searched them first three pages of google for a solution and found nothing. found no solution on their help section. i don t want to register with facebook or google. if you include a feature, make sure it actually works.",1
gp:AOqpTOGZhh75np0NMmC73LOuFvPhDqBwQsKr67YRz4kY7pijf32-EVF60Bg-UvatfzV9Ac3XFVEKa_uv_reydA,"my backup is gone, very important data deleted",1
gp:AOqpTOGG5EdQ69VnyUoJ2bJ4jB_hWqNeLh9nZ-ULOVzV-ZWN0kzqlWbjoL3bbAm6T1NX-uCodpxo5BXUO5MuKA,"any.forget... had an instance of daily repeating event, that i have marked as complete today and somehow it did skip the next day and only proceeded to the day after. kind of daily event with some days skipped . so useless to me as can t be trusted for notifying about daily routine tasks. p.s. don t tell me i don t know how to setup a recurring event!!",1
gp:AOqpTOFP7H5aFBDA-Bd_w7e2A-19zZffNJbbH1OL-CYTpS_AhPFjabdnQ3JduZX5wHjA8097YAaNUHcRGl-KcQ,"it works okay, but i did not consent to subscribing at 28 year subscription. i thought i purchased it until i saw that it was renewed for an additional 28. it s definitely not worth that price. very angry and ripped off. i got charged twice for something that i thought i bought outright. i will never buy anything from them. ever",1
gp:AOqpTOGltuZ6kbrt98DWzYeDKY6tVbzSguvS9ZW3pg2KmAfR0FjlVPnmLL7H4LyvFpDXqBN2dryCy5L5jUzhbg,very slow app it took me 10 min just to start the app....,1
gp:AOqpTOGMcJ_6EB3ZVTXbXxmTRwhU65iyDGoSDCKk5SJzWp0vByeA3m0w1Ov--z-loOM5_heXqO_aeg1xIgSkEQ,"updates made that are not fully tested. they need to add option to revert back to the olddd verison. that was simple to use, but most importantly it worked.",1
gp:AOqpTOEF7Dt1m_v8AlD_EcsuXBiLKDZJxNANOVM8ohAOcjfS9A7W-1f5jIr7FA2PtnMTBR2e1mhX8WeG_9qTjQ,"ruined the app by trying to get too fancy. my wife has also become frustrated with it. she has had it since it started and now struggles with it. you should be able to add a task then go straight to set time day. but instead, you have all the other short cuts there that really aren t.",1
gp:AOqpTOHuXUR_KwsM09L_oqLw03NNS33YGIxle53ZCJcmixAWI55ywWP_wHyO43KQHw5ET1SCi_AIrc8boowd9A,i could not have any expirions about this app,1
gp:AOqpTOGfTIqKLHA3POIw_BwCBZfSTEaanm-kuvqRY-uLntWevjVt6kIaM0_NIzJ32S3cJEX74bluTROxcmRceQ,terrible app. don t waste your money.,1
gp:AOqpTOEP56n1siFGvNIku3Yx0mJFGSnV2RE15j63fHF2N4CjkwH7QlAesjfjfqv0dwfsa-LDL4-pnwzjt1HjDQ,i couldn t use it,1
gp:AOqpTOEBLKwuqdtHSgWfKtQZYrRPik3a2qyuDF-jqmrvKKypjp9tTOK_p3Ug1YFP_A6xiAzet1PAPU_b0bpXOg,looks like a pretty good app but it doesn t sync with alexa. which is the main reason i installed it. shouldn t be this difficult.,1
gp:AOqpTOHez3aprgB9oaHaQsCl8FTi5aXbI6whSDNccZAjcS77iXELX9RhAGCYzdnfSWVbkrMlVNeoxNKrPiG4Qw,"forces you to sign up and use credentials, uninstalled.",1
gp:AOqpTOFpIVs_kRHtuXlO55bVyFFH99K_oRRGK2jisdSKKLrX4oi-eyLMqRFQTry0-XhKN5wessPXdZgWgfPHNg,most useless app ever used! very difficult to save anything or find anything! put some tasks didn t get any reminders so didn t do it! erasing this nonsense can t even save this review,1
gp:AOqpTOEbIfrkBGCIghndTCDq1pGIUpligMP2rk9g2Y6lJTguMdWt9StGE5ReeP7bbWkA0hID7AXGy1Q4MHM_Kw,its a great app but i dont receive any events notification although i have allowed the notification to come through from this app. i really don t understand why because i have set everything correctly.,1
gp:AOqpTOGIVeiigWxTAiWLrrXBPrMu4_tfrAQTQHftzcEOO8cZSVlCpqgCEozLNfY068PllxYmgvzaLw1lePxVcg,price is high,1
gp:AOqpTOFWlGEoehro55U6o_46q26F98AMiWj_MLs7b8h-M5VQ6WvGOvT77HnKUMkIeQ6Iv-PvvFq-SLKIAXm62g,"under subtitle security however, please note that we cannot guarantee that the information will not be exposed as a result of unauthorized penetration to our servers sorry no thanks.i just downloaded but after reading privacy policy i prefer going thru google official one app like calendar required lot of access , i personally don t wanna bleach my data like this..btw the tq for placing the info it to let us know",1
gp:AOqpTOHt1yIWNk9FZEYMKQacTfGc3CrQduGNMrtWeULzdM283GNBS1tvCtzHL1JH4AV-9-_22sVNhguFZTA23Q,tried doing all the settings as per ur guidence.. but app is not supporting popups in lock screen.. everytime i have to unlock my screen to check the event..,1
gp:AOqpTOEkVi7b_M5rZuI51UMWdsQ482kqbVCmCf0aC8x7el9MkB2-dV8QDG-JqZ213ZQ2_4lelWbD5-bK3dI23w,"this is an overengineered list keeping app that i hate. i kept it for years in spite of that because i was in the ecosystem, but today it locked me out of my grocery list so good riddance. no i don t need it to take thirty seconds to boot up my grocery list so that your algorithm can tell me how to most productively plan my day by sorting my grocery list in order of the order i entered each item. i do not need an any.do minute.",1
gp:AOqpTOHsdXEIUwBuOzXS4QIdISPLlADY12Z6QROJ5rDvfy6NbnAhD1EV8AFgVu26cZ5kcmpS5ILxWknxitoCzA,i hate this app as soon as i downloaded it my phone was hanging,1
gp:AOqpTOGVlFENw2c_TTet8Vpvbe7p9kzV2HtQidP17nzZ3dXp4aikKxMJGXwCqVeqb1rAD7LGOh5jPy5KjkmXNw,"monthly fee for dark mode, really? i could accept a one time payment for such a feature but not monthly.",1
gp:AOqpTOEMxz5i5sqw58Yx1ehknyLrI3p57F0eYYb3nUFaZeJEgW0AEArnELKOCRYt9G7LpHMPQq2HGdnLSSQIpg,"no grocery widget, ridiculous... the task widget is confusing, i just want to be able to add stuff simply on the fly.",1
gp:AOqpTOHjUMRMb2JsvqX1KGZ5soIbOXBa9QnuQwcP9e7rS8yjPI8NR3-XdmCoI-CkgCp8_OTnQ3CjC9HcDoQmaQ,this app has malware.,1
gp:AOqpTOFZmLUVhANuL9ATyfuniDcfFZztpejlET7wnl2cDUtOyeuUX8nsy60YQdfxc_aR0TFQyu2eBoPgXOPaFQ,"not happy, app just asked me to sign in and now has deleted all my previous reminders. i had reminders set up for throughout the rest of this year and now i don t know what they were. you ve put me off using your app now, what s the point if it s not reliable!!!",1
gp:AOqpTOG-0l7ReG3MUKihsu8KtnmA4IhnGPn8xo6cHC9g3uW0lJTR3UywV3ZWNJl0TYQGv6wuoLfY_cfJtUDrZg,not making an account!,1
gp:AOqpTOFddNJuP9q7s8DuAlM9aYYncAzV0_3RLOBRtQahOyogLNtNeeuUQGxvM_behYxyhjSap2aH6KW5VSX82w,"i was a customer of any.do for a while and on march 2020 i clearly asked them not to renew my subscription as i found a different company to provide me task manger services todoist. more than that i even consult with any.do technical support team how to transfer my database to todoist and over the phone, i also remind them to cancel it. i received the cancellation notice and i did not ask them to renew continue any of any.do services. more than that i also have the invoice from the company i moved my services, todoist, for the same period of time that any.do charged me for. after i tried to contact any.do they refused to refund me. therefore, i let you and everybody to know that i will not use any of any.do services anymore and recommend everyone that read this post do not use any.do services or you taking a big risk that something like that will happen to you as well.",1
gp:AOqpTOFI9kMoNbYugrSj8xxN0lM_HSjbpb2h2bZiLSaoUKyjZc3MEeMVXeNiZlPzolw9zl2IHDAa1cV7qwgVAQ,"every service i attempted to connect gmail, gtasks, google calendar, timed out during setup oops error . been 2 days and still no reply from support. device is samsung s9 with android 10.",1
gp:AOqpTOF9YA3-_fyJH6gNMaZfBA2q15M5hmi3rZZQCTrLW67pan__JG0ZEgprBM4gxo5rwvRoAJF24jE1H9OozA,"this app used to be great when paired with alexa. every once in awhile the sync would break but disabling the app and relinking the account would fix the issue. this has not been the case for the past several months. any.do it is no longer syncing with alexa and based on the reviews of the alexa app it is affecting a lot of people, has been ongoing for weeks, and there doesn t appear to be a fix coming. going to give anylist a try to see if it works with alexa.",1
gp:AOqpTOG91LC2wkigsE2J1ziIo1K6Pn8uUvu8j2eIfVwc4j_D1DrcFh0eRUT2x3a1HFMFU2eVAVaUt5oSca03jg,i dont know..why people appreciate this app..not user friendly...,1
gp:AOqpTOEC74VCtn4d4w7iaRY42sO6dtraOFF6oq3iRsSYuRHgy7BUCH0s9xKg3EpxGBF8iKv6m0WdKFtPnG6flw,time setting is so dumb. fix it,1
gp:AOqpTOEOtWJI70Kr5GkMvUXvb6BMjmiWbQmWnPfDXZ5Oq8LdWfLuGRO2A1S154_WrOjAGOrDcPUTTDT7RURDWg,no integration with created alexa lists.,1
gp:AOqpTOFclF0CDKrrCDzh9fXEmIvCfQBhjpPdzYs4wrDuPMvogXYuRS82KET4z6BA4Zws8bwiU2_MwiduKGLItA,you have to pay for all the decent features... there s nothing you want to do that your alarm doesn t already do,1
gp:AOqpTOFNKUlYPn5IiGX66qxAABIr2Zi1WVF_37diauDRFRxhGv7rEDNvcVQFZhaZuWYGbbHXuwWsBIvLmhqnQg,can t open,1
gp:AOqpTOHpqKCTPxprqQ6QDZRrFh4DucWC2SdACaLrdCxbBHXGvnbUB0mlZ5gz9MXysf3M2WhmYgFNUtp4vosu4Q,i dont understand how it works. not very clear on how to use it. and it comstantly showed notifications for anything i made a note of,1
gp:AOqpTOE6F_vBLEBykXfWgZJtpYx_5uDfqo3tmE01FCUp3W8DZ8bvUAmcMyGFR9OBWP607Lcd7i13hpvVZfIK3w,do not have option to not connect to fb google or email,1
gp:AOqpTOEqqf7E54aID32Kn6OtoJJ3x4E1aP8wEy0Ox-n34uhHMtuPq5dgp7l0ftrZYPlighFJOR3Uy9TSHnv7Pw,it s testing the edge of my patience. even though i have better internet connection it keeps saying couldn t find the internet connection. try again later . it s my first time. i can t sign in so i can t go in to the app and plan anything. already i tried reinstall twice.,1
gp:AOqpTOE8kuWSBUnUj8kPeYSwtjVgWEnrOQNx3I6Sn4VNLYg4iHBoChuKh-Sgwp_PxYYnhIRs9dSKuMT5bViVfw,please add upi feature because i tried many debit cards to get the premium versionof this app but any of them was accepted.,2
gp:AOqpTOFUeHKYRyVIt3fsobAEN0N8nPXBhAVShMdNrnXeDZ3y6OmQG7NjmLHx2U1K0AG_y7FevIZTw6eRLvbKww,lost all my lists when i was forced to give email address. was good prior to having to start all over.,2
gp:AOqpTOEoBp7yVkxe8ljsbzRheVwAhBgfpscNae9_g_q1U1mjASw0f3nCCEYQC8LQtf91EqXeuxRZ3ZZdp6_YXw,"many errors, the app is good but sometimes with the recurrent task do not work when i use desktop app it do not sync well and i lose many task and this is unpleasant. pay for this app with this errors is a bad idea. i do no feel secure with app i lose taks and time. i hope the app get better. and the plan my day would be good if add the tasks in someday",2
gp:AOqpTOGnYV2xPki_EohsSJXs0bXP_lMO7XnDcQcMC2S8endvH1qnvqCiAfwY6yvb5xmY57W6zEAGA_dqWpaJbw,"since last 2 updates i am facing this problem that when i open the app, one or two tasks get shuffled to the top. then i have to put it again in the planned sequence. this happens almost everytime i open the app.",2
gp:AOqpTOF1vVTb2165bYZJDhmFk1kuZUYLH_bUhhSqqs1fQc1ST6Qae7DLUVS3oKz8_zNaqZO640-aAi-fAznmhg,"updates made it worse. was using it all the time, and the recent updates made it all confusing and unnecessarily graphically complex. sorry had to uninstall.",2
gp:AOqpTOFkwMvC3sQvvTVt7BKYBicSfWxUE-iT1yvNlrxmhfK4ZhKxVBTOS93bLbrhDt73JDDv8Gq5lLBYvli6gw,good app but i wish there was a monthly payment option for premium instead of annual.,2
gp:AOqpTOFdk3CZZOHxiVL7QPs5ee8hH43wZHnMLfbaaTU4Qx6afeQTkPutTavjBA0i96HJGdPHOtx6hMLAP0nWxw,pushing to hard for premium upgrade. not interested anymore,2
gp:AOqpTOHqQMBzn1uS1u8wEpDB5stkHN91reDwKgD7PbJXHVPmw3g8uJuBPPRjMa6hhJAf5rgMG1tEjp63kAKBWA,"ill join with my fellow reviewers and say that i was very satisfied with the app when i started using it about two years ago, but since then i feel that its functionality and simplicity have been compromised, especially with the newest update that just made the app s interface via smartphone completely uncomfortable because i can t see my tasks laid out chronologically in an organized and pleasing way anymore.",2
gp:AOqpTOFMceSy-os4HVpAH41Bp1QahR9l1F9exGFOY7mY3ybC--0AifcavNsodeqn-TYULIMfcdRsyQJsbuQ0QA,whapp integration is bad. barely anything works. focus to whapp integration and seeya again,2
gp:AOqpTOEWojpMLCmLCJQudvq6KFhP7l-15DtC8HM2ZvzsrdvPR48Do6joAPnUuvPSqhgmbxZPuH5CjhmY7Q7SSw,"it was good until they updated it and took out the today, someday, upcoming categories out, which is how i organized everything",2
gp:AOqpTOGenPVbfJDGBwYTRhhL69DwMZdHjEnPhcap4pH0XojirIowGzV7E6vToD8m4OtYeaWd0o5Sj4eJtU37Ng,"i found this app difficult to organize in a way that was useful for me. i couldn t separate which items showed up on my phone widget by topic, so it showed all of them which was unnecessary. i also found the reminders to plan my day annoying. it would be better with an improved calendar and prioritizing options. last, it is extremely frustrating to try and unsubscribe from yearly renewal. it is buried deep in the info and the actual faq for this has a broken link. super sketchy and rude.",2
gp:AOqpTOGw0VrGVeZ78hzB0zxPdymec7zOtXX7kBBxfU-4o0HScut7mImmNQJ6WvEvi1v0Be0xI0-E67zqkQe-SQ,"widget not working. everytime i checked the next or previous month it d be lagging and later it was just blank. love the app but i really need the widget, sorry.",2
gp:AOqpTOHTUp-kEkn5DvB6v5X06DoLcStku0XoBqM11nrJMjHBs43Ist-utVb52Q4Dvx1iNA38x0D7WfSiyJ5g5w,"why are random items popping up on our grocery list? is this your way of advertising? we have purchased unnecessary items that i had never even heard of. sun maid smore bites? nope, no one added them on. i love using the app, but this is very deceptive manipulating the grocery lists.",2
